上市编号,上市公司名,违纪类型,红头文件
600809,山西汾酒,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/d506aa3f-0ef9-4da4-88d7-6cffbef0c4f3.pdf
600519,贵州茅台,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/b759cc3a-d593-47e3-94ed-8346f4a31238.pdf
603900,莱绅通灵,监管工作函,NO SUCH FILE!
688085,三友医疗,监管工作函,NO SUCH FILE!
600983,惠而浦,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/d444d794-a689-4eab-831e-83011ab521d4.pdf
603111,康尼机电,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/ffafd196-c0f0-46f8-93b1-4cb744e34433.pdf
603111,康尼机电,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/05b3b9b3-dced-4608-9369-9281dee97cac.pdf
603111,康尼机电,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/05b3b9b3-dced-4608-9369-9281dee97cac.pdf
603111,康尼机电,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/05b3b9b3-dced-4608-9369-9281dee97cac.pdf
600891,*ST秋林,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/83b7ef6c-d6c1-416a-a5ff-5e113ff55455.pdf
600891,*ST秋林,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/83b7ef6c-d6c1-416a-a5ff-5e113ff55455.pdf
600080,ST金花,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/8f40d446-36f8-41fa-a38c-97d6578a278e.pdf
600080,ST金花,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/b7585f0a-d3d1-4cfc-84f7-c7ee27067763.pdf
600080,ST金花,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/f422b3c6-9b1c-4280-a66c-d42931b7a5e7.pdf
605007,五洲特纸,监管工作函,NO SUCH FILE!
603319,湘油泵,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4c0be8db-6d1f-4c08-abc4-d033161f77f5.pdf
600189,泉阳泉,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/069f60bc-684a-4fdc-a6a2-b2271081c175.pdf
600682,南京新百,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/59f84b67-4f6d-4479-9a7f-f0a788501195.pdf
600682,南京新百,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/e280414c-edcf-4f02-8e7c-69e4bdb77b8c.pdf
603991,至正股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/8dc06523-7ad4-4f64-a1e3-b9558b30b699.pdf
603991,至正股份,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/8dc06523-7ad4-4f64-a1e3-b9558b30b699.pdf
603991,至正股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/8d1cc1ff-077a-48c2-a2c4-32af0339fce8.pdf
603991,至正股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/d65ff6b6-2baa-4fd1-aea0-d1aa69c3a88d.pdf
600303,曙光股份,监管工作函,NO SUCH FILE!
600671,*ST目药,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/2fb46868-873d-4d60-ae9e-90b7f4f98bc1.pdf
600671,*ST目药,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/35dadb06-fdae-43ed-8c91-17980e289d19.pdf
600671,*ST目药,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/35dadb06-fdae-43ed-8c91-17980e289d19.pdf
600671,*ST目药,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/35dadb06-fdae-43ed-8c91-17980e289d19.pdf
600478,科力远,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/e004b091-a0e2-499b-8651-f40ab5858fa3.pdf
600220,江苏阳光,监管工作函,NO SUCH FILE!
603518,锦泓集团,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/b5f23e01-8be2-457b-a138-e861418ad452.pdf
600519,贵州茅台,监管工作函,NO SUCH FILE!
600335,国机汽车,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/44152d68-2e6e-4bd6-b14b-e2063b5ba656.pdf
688550,瑞联新材,监管工作函,NO SUCH FILE!
603306,华懋科技,监管工作函,NO SUCH FILE!
600804,鹏博士,监管工作函,NO SUCH FILE!
600525,长园集团,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/a3c51de4-b281-471e-9265-b1ba37d0b067.pdf
600525,长园集团,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/27217430-d077-4ad4-8408-2b96239b91e8.pdf
600525,长园集团,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/27217430-d077-4ad4-8408-2b96239b91e8.pdf
600525,长园集团,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/27217430-d077-4ad4-8408-2b96239b91e8.pdf
600525,长园集团,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/8f7e32a4-0140-44d6-9b19-fb3999445190.pdf
600525,长园集团,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/8f7e32a4-0140-44d6-9b19-fb3999445190.pdf
600589,广东榕泰,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/bb033df4-047f-4e21-a838-9be987b289d2.pdf
600609,金杯汽车,监管工作函,NO SUCH FILE!
600984,建设机械,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/ce4868e1-06d4-4d92-92d4-d6705afb28d3.pdf
600086,*ST金钰,监管工作函,NO SUCH FILE!
600133,东湖高新,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/3917b8ea-a235-467c-af2e-141d99638fe0.pdf
688981,中芯国际,监管工作函,NO SUCH FILE!
600215,*ST经开,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/d020b0b2-aecf-4694-8fec-4819cd55b288.pdf
600215,*ST经开,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/9cf1c6fe-4573-4769-93fe-e6d7d74424c7.pdf
600867,通化东宝,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/875fb7b9-d4d5-412b-80d6-a644ac2b640f.pdf
603990,麦迪科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c563b6da-7165-48bf-a50a-6f95d340e3f1.pdf
600365,ST通葡,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/791030e0-55bf-4766-bdcb-1e7fc46bcf34.pdf
600260,凯乐科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/131cd4a9-0319-4cc8-a790-662c6414d723.pdf
600652,ST游久,监管工作函,NO SUCH FILE!
600653,申华控股,监管工作函,NO SUCH FILE!
600614,*ST鹏起,监管工作函,NO SUCH FILE!
600381,青海春天,监管工作函,NO SUCH FILE!
600882,妙可蓝多,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/87c7e703-4319-4207-b993-16b968909195.pdf
600857,宁波中百,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/1b8f4edc-74e8-4bcc-bbd3-bb6ee6dc2528.pdf
600857,宁波中百,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/1b8f4edc-74e8-4bcc-bbd3-bb6ee6dc2528.pdf
603345,安井食品,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/eead01ae-9071-41a4-b68d-013c35d4c0bb.pdf
603258,电魂网络,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/fd59456f-9d9f-4ba0-8a8f-716209373712.pdf
600734,*ST实达,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c79f93a0-df68-47bb-95f0-bed9089c979a.pdf
600734,*ST实达,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/dd77fbdc-5e65-49db-a399-c8d3307ce02c.pdf
600198,大唐电信,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/41cbd956-e5a6-480c-9a41-45d173393041.pdf
600255,*ST梦舟,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/d48a272d-eaca-48b3-87a8-f915ba83e5ad.pdf
603555,*ST贵人,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/a7d89a44-391f-4c88-b13a-4d3316ffe872.pdf
600358,*ST联合,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/e4380099-011e-4f8c-b827-2d2fe9478530.pdf
603555,*ST贵人,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/a7cd5f9d-3fb0-4486-b489-5f5c3867d1c7.pdf
600086,*ST金钰,监管工作函,NO SUCH FILE!
600086,*ST金钰,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/81337c67-6d05-4fa0-9d33-4cb66976ec35.pdf
600086,*ST金钰,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/81337c67-6d05-4fa0-9d33-4cb66976ec35.pdf
600086,*ST金钰,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/81337c67-6d05-4fa0-9d33-4cb66976ec35.pdf
600616,金枫酒业,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/05171c90-0378-4190-ad26-9d9bb7d640b8.pdf
688399,硕世生物,监管工作函,NO SUCH FILE!
600215,*ST经开,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/f2bd5647-0563-4b79-8f3f-4eeeffe56d0a.pdf
601258,ST庞大,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/cda05a95-9165-4930-9ba4-2c8758f6b2f9.pdf
600702,ST舍得,监管工作函,NO SUCH FILE!
603718,海利生物,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/8085f818-b05d-4ea2-af14-3a053a7a6af7.pdf
600462,*ST九有,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/427107c8-e710-4f95-a645-d08f24c54e9f.pdf
600830,香溢融通,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/d3c39f4f-eeae-4b99-b899-7c1ea6338d5d.pdf
600593,大连圣亚,监管工作函,NO SUCH FILE!
600701,*ST工新,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/791968ae-aacb-4dbf-9d21-c5c7d54a278d.pdf
600185,格力地产,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/04c18933-dad7-4b59-9f9f-c6fd79e67992.pdf
600185,格力地产,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/d9328f82-c0b1-47cb-9ef6-f07ed3922012.pdf
600145,*ST新亿,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/8aa1b2b1-9959-4d57-b7c7-f8bf741f5792.pdf
600634,*ST富控,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/43e5ac2c-9c16-4837-a152-77e4fdb82ee4.pdf
600634,*ST富控,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/43e5ac2c-9c16-4837-a152-77e4fdb82ee4.pdf
600634,*ST富控,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/43e5ac2c-9c16-4837-a152-77e4fdb82ee4.pdf
600641,万业企业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/12fbea6c-227f-42ce-af4c-f2a587fb0eb6.pdf
600507,方大特钢,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/28ddb66d-1f74-48c6-b8b0-1fc73e278ac4.pdf
600777,新潮能源,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/94440673-9efb-4168-890e-2460abf82653.pdf
600719,大连热电,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/94bbcb59-77c0-4326-b7bb-2957fbd49de9.pdf
600882,妙可蓝多,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/bfe8c6e2-6694-4c1b-9bbd-69a3d1a073be.pdf
688365,光云科技,监管工作函,NO SUCH FILE!
603116,红蜻蜓,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/7c52f2c5-f182-4add-a0f1-b130ee840c09.pdf
600416,*ST湘电,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/10abdb50-298f-496c-a6de-438b0231711b.pdf
603089,正裕工业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/dcc4eed8-3fc4-4de3-9a85-f39438b15ff0.pdf
603279,景津环保,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/8e31921c-3f2e-4311-92a7-4d9dcab2ffa7.pdf
603321,梅轮电梯,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/32f84e98-13ac-4b44-bae9-3338b23020c0.pdf
600684,珠江实业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/d40c2513-e61e-4fe8-9b7a-dec256a1bacd.pdf
603588,高能环境,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/9bd06cc7-15c5-4545-b58c-a1dffe43199e.pdf
600605,汇通能源,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/64ac8868-70b2-455e-bd89-2b3a344ecd6f.pdf
688588,凌志软件,监管工作函,NO SUCH FILE!
600462,*ST九有,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/316e7f7b-1b2a-4753-8c85-afd5a2615a05.pdf
600462,*ST九有,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/3dd77886-3206-46df-a5fd-91779de664de.pdf
600462,*ST九有,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/3dd77886-3206-46df-a5fd-91779de664de.pdf
600462,*ST九有,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/d972b162-bce7-44cb-8eca-ff91e8f5ddd0.pdf
600462,*ST九有,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/d972b162-bce7-44cb-8eca-ff91e8f5ddd0.pdf
600462,*ST九有,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/e7df3d76-9083-4c8c-8cdd-877723fdbe9f.pdf
603333,尚纬股份,监管工作函,NO SUCH FILE!
600311,*ST荣华,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/515addb0-51fc-4dcb-9411-7a08976826bb.pdf
688299,长阳科技,监管工作函,NO SUCH FILE!
603106,恒银科技,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/2f7a7ab2-74bf-49cb-adbf-d2c5f2f7476f.pdf
600818,中路股份,监管工作函,NO SUCH FILE!
600777,新潮能源,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/393e1670-6969-4142-a578-a4368d50e3e3.pdf
603009,北特科技,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/863f2e20-4a8c-43c9-86c4-8d34e54c4a2f.pdf
688139,海尔生物,监管工作函,NO SUCH FILE!
600291,西水股份,监管工作函,NO SUCH FILE!
600818,中路股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/6c16b7a1-8def-445e-b868-08bbda176fec.pdf
600080,ST金花,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/657cdab0-d50e-4212-a7dd-5780033208cb.pdf
688500,慧辰资讯,监管工作函,NO SUCH FILE!
688004,博汇科技,监管工作函,NO SUCH FILE!
600338,西藏珠峰,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/d868e18f-4169-476d-83e8-2fe017cbe377.pdf
600751,海航科技,监管工作函,NO SUCH FILE!
601608,中信重工,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/3a517926-861d-4d4a-ba4b-aa8cbcc6dca2.pdf
601608,中信重工,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/7bbc2443-9a7f-470b-8d94-24a055d4ad48.pdf
688002,睿创微纳,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/6f1d50e3-a037-4467-b9d0-3cdc7ed47c60.pdf
600112,ST天成,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/f55d2efb-ecb0-47bb-8ea6-8600960a193f.pdf
688321,微芯生物,监管工作函,NO SUCH FILE!
600129,太极集团,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/54439aa6-f823-4aff-9c19-d78b3366094b.pdf
603839,安正时尚,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/f6275f0d-4926-4313-a39b-5ef2ba50b880.pdf
688002,睿创微纳,监管工作函,NO SUCH FILE!
688026,洁特生物,监管工作函,NO SUCH FILE!
600242,*ST中昌,监管工作函,NO SUCH FILE!
600965,福成股份,监管工作函,NO SUCH FILE!
600083,*ST博信,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/c34be261-3cc1-4abe-aa69-59f46f58838e.pdf
600083,*ST博信,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/c34be261-3cc1-4abe-aa69-59f46f58838e.pdf
600702,ST舍得,监管工作函,NO SUCH FILE!
688289,圣湘生物,监管工作函,NO SUCH FILE!
688289,圣湘生物,监管工作函,NO SUCH FILE!
688365,光云科技,监管工作函,NO SUCH FILE!
688365,光云科技,监管工作函,NO SUCH FILE!
603801,志邦家居,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/2d894645-f6d6-4508-9222-01526903feaa.pdf
600986,科达股份,监管工作函,NO SUCH FILE!
600611,大众交通,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/ab610c9c-50c5-499d-9ece-9d9a403aaf11.pdf
600385,ST金泰,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/b94af0be-594a-4d41-85d1-d6042c5520f1.pdf
600226,*ST瀚叶,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/02037a4b-0389-4982-a7f6-6095613b439e.pdf
600242,*ST中昌,监管工作函,NO SUCH FILE!
603002,宏昌电子,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/17306c73-4f93-4990-ac58-aa1773fcd800.pdf
600614,*ST鹏起,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/e484a908-11ea-4b48-a1a0-ee341dbb9a02.pdf
600614,*ST鹏起,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/e484a908-11ea-4b48-a1a0-ee341dbb9a02.pdf
600614,*ST鹏起,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/e484a908-11ea-4b48-a1a0-ee341dbb9a02.pdf
